"Bat.species","Bat.family","Link","Continent","Country","Reference"
"Rhinolophus affinis","Rhinolophidae","https://doi.org/10.1007/s12250-016-3713-9","Asia","China","Ge 2016 Virologica Sinica https://doi.org/10.1007/s12250-016-3713-9"
"Rhinolophus affinis","Rhinolophidae","https://doi.org/10.1007/s12250-016-3713-9","Asia","China","Ge 2016 Virologica Sinica https://doi.org/10.1007/s12250-016-3713-9"
"Rhinolophus affinis","Rhinolophidae","https://doi.org/10.1101/2021.05.21.445091","Asia","China","Guo 2021 bioRxiv https://doi.org/10.1101/2021.05.21.445091"
"Rhinolophus affinis","Rhinolophidae","https://doi.org/10.1371/journal.ppat.1006698","Asia","China","Hu 2017 PLoS Pathog https://doi.org/10.1371/journal.ppat.1006698"
"Rhinolophus affinis","Rhinolophidae","https://www.nature.com/articles/s41467-020-17687-33","Asia","China","Latinne 2020 Nature Communications https://www.nature.com/articles/s41467-020-17687-33"
"Rhinolophus affinis","Rhinolophidae","https://www.nature.com/articles/s41467-020-17687-33","Asia","China","Latinne 2020 Nature Communications https://www.nature.com/articles/s41467-020-17687-33"
"Rhinolophus affinis","Rhinolophidae","http://data.predict.global/","Asia","Cambodia, China, Laos, Malaysia","PREDICT database http://data.predict.global/"
"Rhinolophus affinis","Rhinolophidae","http://data.predict.global/","Asia","Cambodia, China, Laos, Malaysia","PREDICT database http://data.predict.global/"
"Rhinolophus affinis","Rhinolophidae","https://doi.org/10.21203/rs.3.rs-871965/v1","Asia","Laos","Temmam 2021 Research Square https://doi.org/10.21203/rs.3.rs-871965/v1"
"Rhinolophus affinis","Rhinolophidae","https://doi.org/10.3390/v11040379","Asia","China","Wang 2019 Viruses https://doi.org/10.3390/v11040379"
"Rhinolophus affinis","Rhinolophidae","https://doi.org/10.3390/v11040379","Asia","China","Wang 2019 Viruses https://doi.org/10.3390/v11040379"
"Rhinolophus affinis","Rhinolophidae","https://doi.org/10.1128/JVI.01394-12","Asia","China","Wu 2012 Journal of Virology  https://doi.org/10.1128/JVI.01394-12"
"Rhinolophus affinis","Rhinolophidae","https://doi.org/10.21203/rs.3.rs-885194/v1","Asia","China","Wu 2021 Research Square https://doi.org/10.21203/rs.3.rs-885194/v1"
"Rhinolophus affinis","Rhinolophidae","https://doi.org/10.21203/rs.3.rs-885194/v1","Asia","China","Wu 2021 Research Square https://doi.org/10.21203/rs.3.rs-885194/v1"
"Rhinolophus affinis","Rhinolophidae","https://doi.org/10.1038/s41586-018-0010-9","Asia","China","Zhou 2018 Nature https://doi.org/10.1038/s41586-018-0010-9"
"Rhinolophus affinis","Rhinolophidae","https://www.nature.com/articles/s41586-020-2012-7?rel=outboundd","Asia","China","Zhou 2020 Nature https://www.nature.com/articles/s41586-020-2012-7?rel=outboundd"
"Rhinolophus blasii","Rhinolophidae","https://doi.org/10.1128/JVI.00650-10","Europe","Bulgaria","Drexler 2010 Journal of Virology https://doi.org/10.1128/JVI.00650-10"
"Rhinolophus blasii","Rhinolophidae","https://doi.org/10.1128/JVI.00650-10","Europe","Bulgaria","Drexler 2010 Journal of Virology https://doi.org/10.1128/JVI.00650-10"
"Rhinolophus blasii","Rhinolophidae","http://data.predict.global/","Africa, Asia","Liberia, Jordan","PREDICT database http://data.predict.global/"
"Rhinolophus cf. alcyone","Rhinolophidae","https://doi.org/10.1101/2021.09.03.458874","Africa","Cameroon","Ntumvi 2021 bioRxiv https://doi.org/10.1101/2021.09.03.458874"
"Rhinolophus cf. clivosus","Rhinolophidae","https://doi.org/10.1186/s42522-019-0008-8","Africa","Rwanda, Tanzania, Uganda","Montecino-Latorre 2020 One Health Outlook https://doi.org/10.1186/s42522-019-0008-8"
"Rhinolophus cf. clivosus","Rhinolophidae","https://doi.org/10.1186/s42522-019-0008-8","Africa","Rwanda, Tanzania, Uganda","Montecino-Latorre 2020 One Health Outlook https://doi.org/10.1186/s42522-019-0008-8"
"Rhinolophus cf. clivosus","Rhinolophidae","https://doi.org/10.1093/ve/veab007","Africa","Rwanda, Uganda","Wells 2021 Virus Evolution https://doi.org/10.1093/ve/veab007"
"Rhinolophus clivosus","Rhinolophidae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012"
"Rhinolophus clivosus","Rhinolophidae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012"
"Rhinolophus clivosus","Rhinolophidae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012"
"Rhinolophus clivosus","Rhinolophidae","https://doi.org/10.3390/tropicalmed4030099","Africa","Rwanda","Markotter 2019 TMID https://doi.org/10.3390/tropicalmed4030099"
"Rhinolophus clivosus","Rhinolophidae","https://doi.org/10.1007/s10393-019-01458-8","Africa","Rwanda","Nziza 2019 EcoHealth https://doi.org/10.1007/s10393-019-01458-8"
"Rhinolophus clivosus","Rhinolophidae","https://doi.org/10.1007/s10393-019-01458-8","Africa","Rwanda","Nziza 2019 EcoHealth https://doi.org/10.1007/s10393-019-01458-8"
"Rhinolophus cornutus","Rhinolophidae","https://doi.org/10.3201/eid2612.203386","Asia","China","Murakami 2020 Emerging Infectious Diseases https://doi.org/10.3201/eid2612.203386"
"Rhinolophus cornutus","Rhinolophidae","https://doi.org/10.1292/jvms.14-0012","Asia","Japan","Suzuki 2014 JVMS https://doi.org/10.1292/jvms.14-0012"
"Rhinolophus creaghi","Rhinolophidae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012, PREDICT database http://data.predict.global/"
"Rhinolophus creaghi","Rhinolophidae",NA,"Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012"
"Rhinolophus darlingi","Rhinolophidae","http://dx.doi.org/10.3390/v12080855","Africa","Guinea","Lacroix 2020 Viruses http://dx.doi.org/10.3390/v12080855"
"Rhinolophus euryale","Rhinolophidae","https://doi.org/10.1016/j.virol.2018.01.014","Africa","Morocco","Ar Gouilh 2018 Virology https://doi.org/10.1016/j.virol.2018.01.014"
"Rhinolophus euryale","Rhinolophidae","https://doi.org/10.1128/JVI.00650-10","Europe","Bulgaria","Drexler 2010 Journal of Virology https://doi.org/10.1128/JVI.00650-10"
"Rhinolophus euryale","Rhinolophidae","https://doi.org/10.1128/JVI.00650-10","Europe","Bulgaria","Drexler 2010 Journal of Virology https://doi.org/10.1128/JVI.00650-10"
"Rhinolophus euryale","Rhinolophidae","https://doi.org/10.1089/vbz.2014.1637","Europe","Hungary","Kemenesi 2014 VBZD https://doi.org/10.1089/vbz.2014.1637"
"Rhinolophus euryale","Rhinolophidae","http://data.predict.global/","Asia","Jordan","PREDICT database http://data.predict.global/"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.1101/2021.05.17.444362","Europe","Russia","Alkhovsky 2021 bioRxiv https://doi.org/10.1101/2021.05.17.444362"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012, PREDICT database http://data.predict.global/"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.1016/j.virol.2018.01.014","Europe","France, Spain","Ar Gouilh 2018 Virology https://doi.org/10.1016/j.virol.2018.01.014"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.1017/S0950268810001147","Europe","Italy","Balboni 2011 Epidemiol Infect https://doi.org/10.1017/S0950268810001147"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.1100/2012/989514","Europe","Italy","Balboni 2012 The Scientific World Journal https://doi.org/10.1100/2012/989514"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.1128/JVI.00650-10","Europe","Bulgaria","Drexler 2010 Journal of Virology https://doi.org/10.1128/JVI.00650-10"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.1371/journal.ppat.1006698","Asia","China","Hu 2017 PLoS Pathog https://doi.org/10.1371/journal.ppat.1006698"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.1038/s41598-017-11384-w","Asia","China","Hu 2017 Sci Rep https://doi.org/10.1038/s41598-017-11384-w"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.1089/vbz.2014.1637","Europe","Hungary","Kemenesi 2014 VBZD https://doi.org/10.1089/vbz.2014.1637"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.1111/tbed.12515","Asia","South Korea","Kim 2016 TED https://doi.org/10.1111/tbed.12515"
"Rhinolophus ferrumequinum","Rhinolophidae","https://www.nature.com/articles/s41467-020-17687-33","Asia","China","Latinne 2020 Nature Communications https://www.nature.com/articles/s41467-020-17687-33"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.1128/JVI.01048-15","Asia","China","Lau 2015 Journal of Virology https://doi.org/10.1128/JVI.01048-15"
"Rhinolophus ferrumequinum","Rhinolophidae","https://www.hkmj.org/abstracts/v27 Suppl 2n3/23.htm","Asia","China","Lau 2021 Hong Kong Medical Journal https://www.hkmj.org/abstracts/v27 Suppl 2n3/23.htm"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.1007/s11262-018-1614-8","Europe","Italy","Lecis 2018 Virus Genes https://doi.org/10.1007/s11262-018-1614-8"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.1007/s00248-017-1033-8","Asia","South Korea","Lee 2017 Microbial Ecology https://doi.org/10.1007/s00248-017-1033-8"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.1111/tbed.14324","Asia","South Korea","Lee 2021 Transboundary and Emerging Diseases https://doi.org/10.1111/tbed.14324"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.1111/tbed.14324","Asia","South Korea","Lee 2021 Transboundary and Emerging Diseases https://doi.org/10.1111/tbed.14324"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.1126/science.1118391","Asia","China","Li 2005 Science https://doi.org/10.1126/science.1118391"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.1016/j.virol.2017.03.019","Asia","China","Lin 2017 Virology https://doi.org/10.1016/j.virol.2017.03.019"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.1111/tbed.13653","Asia","South Korea","Lo 2020 Transboundary and Emerging Diseases https://doi.org/10.1111/tbed.13653"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.1111/tbed.13653","Asia","South Korea","Lo 2020 Transboundary and Emerging Diseases https://doi.org/10.1111/tbed.13653"
"Rhinolophus ferrumequinum","Rhinolophidae","http://doi.org/10.1128/AEM.01326-17","Europe","Luxembourg","Pauly 2017 AEM http://doi.org/10.1128/AEM.01326-17"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.1186/s12917-017-1307-x","Europe","Italy","Rizzo 2017 BMC Veterinary Research https://doi.org/10.1186/s12917-017-1307-x"
"Rhinolophus ferrumequinum","Rhinolophidae","https://dx.doi.org/10.3201%2Feid2201.151397","Asia","Lebanon","Shehata 2016 EID https://dx.doi.org/10.3201%2Feid2201.151397"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.1128/JVI.00697-06","Asia","China","Tang 2006 J Virol https://doi.org/10.1128/JVI.00697-06"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.1128/JVI.00697-06","Asia","China","Tang 2006 J Virol https://doi.org/10.1128/JVI.00697-06"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.1128/JVI.00697-06","Asia","China","Tang 2006 J Virol https://doi.org/10.1128/JVI.00697-06"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.3390/v11040379","Asia","China","Wang 2019 Viruses https://doi.org/10.3390/v11040379"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.1038/ismej.2015.138","Asia","China","Wu 2015 ISME J https://doi.org/10.1038/ismej.2015.138"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.1038/ismej.2015.138","Asia","China","Wu 2015 ISME J https://doi.org/10.1038/ismej.2015.138"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.21203/rs.3.rs-885194/v1","Asia","China","Wu 2021 Research Square https://doi.org/10.21203/rs.3.rs-885194/v1"
"Rhinolophus ferrumequinum","Rhinolophidae","https://doi.org/10.1007/s12250-016-3727-3","Asia","China","Xu 2016 Virologica Sinica https://doi.org/10.1007/s12250-016-3727-3"
"Rhinolophus ferrumequinum","Rhinolophidae",NA,"Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012"
"Rhinolophus ferrumequinum","Rhinolophidae",NA,"Europe","France","Ar Gouilh 2018 Virology https://doi.org/10.1016/j.virol.2018.01.014"
"Rhinolophus fumigatus","Rhinolophidae","https://doi.org/10.1007/s12250-016-3930-2","Africa","Kenya","Waruhiu 2017 Vir Sinica https://doi.org/10.1007/s12250-016-3930-2"
"Rhinolophus hildebrandtii","Rhinolophidae","https://doi.org/10.1128/JVI.01953-16","Africa","Kenya","Tao 2017 J Virol https://doi.org/10.1128/JVI.01953-16"
"Rhinolophus hipposideros","Rhinolophidae","https://doi.org/10.1101/2021.05.17.444362","Europe","Russia","Alkhovsky 2021 bioRxiv https://doi.org/10.1101/2021.05.17.444362"
"Rhinolophus hipposideros","Rhinolophidae","https://doi.org/10.1038/s41598-021-94011-z","Europe","UK","Crook 2021 Scientific Reports https://doi.org/10.1038/s41598-021-94011-z"
"Rhinolophus hipposideros","Rhinolophidae","https://doi.org/10.1089/vbz.2014.1637","Europe","Hungary","Kemenesi 2014 VBZD https://doi.org/10.1089/vbz.2014.1637"
"Rhinolophus hipposideros","Rhinolophidae","https://doi.org/10.3390/v5112679","Europe","Italy","Lelli 2013 Viruses https://doi.org/10.3390/v5112679"
"Rhinolophus hipposideros","Rhinolophidae","https://doi.org/10.1007/s00705-010-0612-5","Europe","Slovenia","Rihtaric 2010 Archives of Virology https://doi.org/10.1007/s00705-010-0612-5"
"Rhinolophus landeri","Rhinolophidae","https://doi.org/10.1128/JVI.01953-16","Africa","Kenya","Tao 2017 J Virol https://doi.org/10.1128/JVI.01953-16"
"Rhinolophus landeri","Rhinolophidae","https://doi.org/10.1007/s12250-016-3930-2","Africa","Kenya","Waruhiu 2017 Vir Sinica https://doi.org/10.1007/s12250-016-3930-2"
"Rhinolophus lepidus","Rhinolophidae","http://data.predict.global/","Asia","Bangladesh, China","PREDICT database http://data.predict.global/"
"Rhinolophus lobatus","Rhinolophidae","https://doi.org/10.1038/s41598-020-63799-7","Africa","Mozambique","Joffrin 2020 Sci Rep https://doi.org/10.1038/s41598-020-63799-7"
"Rhinolophus macrotis","Rhinolophidae","https://www.nature.com/articles/s41467-020-17687-33","Asia","China","Latinne 2020 Nature Communications https://www.nature.com/articles/s41467-020-17687-33"
"Rhinolophus macrotis","Rhinolophidae","https://doi.org/10.1126/science.1118391","Asia","China","Li 2005 Science https://doi.org/10.1126/science.1118391"
"Rhinolophus macrotis","Rhinolophidae","https://doi.org/10.1016/j.virol.2017.03.019","Asia","China","Lin 2017 Virology https://doi.org/10.1016/j.virol.2017.03.019"
"Rhinolophus macrotis","Rhinolophidae","https://doi.org/10.1128/JVI.00697-06","Asia","China","Tang 2006 J Virol https://doi.org/10.1128/JVI.00697-06"
"Rhinolophus macrotis","Rhinolophidae","https://doi.org/10.3390/v11040379","Asia","China","Wang 2019 Viruses https://doi.org/10.3390/v11040379"
"Rhinolophus macrotis","Rhinolophidae","https://doi.org/10.3390/v11040379","Asia","China","Wang 2019 Viruses https://doi.org/10.3390/v11040379"
"Rhinolophus malayanus","Rhinolophidae","https://doi.org/10.21203/rs.3.rs-871965/v1","Asia","Laos","Temmam 2021 Research Square https://doi.org/10.21203/rs.3.rs-871965/v1"
"Rhinolophus malayanus","Rhinolophidae","https://doi.org/10.21203/rs.3.rs-885194/v1","Asia","China","Wu 2021 Research Square https://doi.org/10.21203/rs.3.rs-885194/v1"
"Rhinolophus malayanus","Rhinolophidae","https://doi.org/10.1016/j.cub.2020.05.023","Asia","China","Zhou 2020 Current Biology https://doi.org/10.1016/j.cub.2020.05.023"
"Rhinolophus malayanus","Rhinolophidae","https://doi.org/10.1016/j.cell.2021.06.008","Asia","China","Zhou 2021 Cell https://doi.org/10.1016/j.cell.2021.06.008"
"Rhinolophus marshalli","Rhinolophidae","https://doi.org/10.21203/rs.3.rs-871965/v1","Asia","Laos","Temmam 2021 Research Square https://doi.org/10.21203/rs.3.rs-871965/v1"
"Rhinolophus megaphyllus","Rhinolophidae","https://doi.org/10.1007/s10393-016-1116-x","Oceania","Australia","Smith 2016 EcoHealth https://doi.org/10.1007/s10393-016-1116-x"
"Rhinolophus mehelyi","Rhinolophidae","https://doi.org/10.1128/JVI.00650-10","Europe","Bulgaria","Drexler 2010 Journal of Virology https://doi.org/10.1128/JVI.00650-10"
"Rhinolophus mehelyi","Rhinolophidae","http://data.predict.global/","Asia","Jordan","PREDICT database http://data.predict.global/"
"Rhinolophus monoceros","Rhinolophidae","https://doi.org/10.1111/zph.12271","Asia","Taiwan","Chen 2016 ZPH https://doi.org/10.1111/zph.12271"
"Rhinolophus monoceros","Rhinolophidae","http://dx.doi.org/10.1142/S1682648518500063","Asia","Taiwan","Chen 2018 Taiwan Veterinary Journal http://dx.doi.org/10.1142/S1682648518500063"
"Rhinolophus monoceros","Rhinolophidae","https://doi.org/10.1016/j.virol.2017.03.019","Asia","China","Lin 2017 Virology https://doi.org/10.1016/j.virol.2017.03.019"
"Rhinolophus pearsonii","Rhinolophidae","https://doi.org/10.1126/science.1118391","Asia","China","Li 2005 Science https://doi.org/10.1126/science.1118391"
"Rhinolophus pearsonii","Rhinolophidae","https://doi.org/10.1016/j.virol.2017.03.019","Asia","China","Lin 2017 Virology https://doi.org/10.1016/j.virol.2017.03.019"
"Rhinolophus pearsonii","Rhinolophidae","https://doi.org/10.1128/JVI.00697-06","Asia","China","Tang 2006 J Virol https://doi.org/10.1128/JVI.00697-06"
"Rhinolophus pearsonii","Rhinolophidae","https://doi.org/10.21203/rs.3.rs-885194/v1","Asia","China","Wu 2021 Research Square https://doi.org/10.21203/rs.3.rs-885194/v1"
"Rhinolophus pusillus","Rhinolophidae","https://doi.org/10.1111/zph.12358","Asia","China","Han 2017 ZPH https://doi.org/10.1111/zph.12358"
"Rhinolophus pusillus","Rhinolophidae","https://doi.org/10.1038/s41598-017-11384-w","Asia","China","Hu 2017 Sci Rep https://doi.org/10.1038/s41598-017-11384-w"
"Rhinolophus pusillus","Rhinolophidae","https://www.nature.com/articles/s41467-020-17687-33","Asia","China","Latinne 2020 Nature Communications https://www.nature.com/articles/s41467-020-17687-33"
"Rhinolophus pusillus","Rhinolophidae","https://www.nature.com/articles/s41467-020-17687-33","Asia","China","Latinne 2020 Nature Communications https://www.nature.com/articles/s41467-020-17687-33"
"Rhinolophus pusillus","Rhinolophidae","https://doi.org/10.1101/2021.03.17.435823","Asia","China","Li 2021 bioRxiv https://doi.org/10.1101/2021.03.17.435823"
"Rhinolophus pusillus","Rhinolophidae","https://doi.org/10.1007/s12250-017-3976-9","Asia","China","Liang 2017 Virologica Sinica https://doi.org/10.1007/s12250-017-3976-9"
"Rhinolophus pusillus","Rhinolophidae","https://doi.org/10.1016/j.virol.2017.03.019","Asia","China","Lin 2017 Virology https://doi.org/10.1016/j.virol.2017.03.019"
"Rhinolophus pusillus","Rhinolophidae","http://data.predict.global/","Asia","Cambodia, China, Malaysia","PREDICT database http://data.predict.global/"
"Rhinolophus pusillus","Rhinolophidae","https://doi.org/10.21203/rs.3.rs-871965/v1","Asia","Laos","Temmam 2021 Research Square https://doi.org/10.21203/rs.3.rs-871965/v1"
"Rhinolophus pusillus","Rhinolophidae","https://doi.org/10.1038/emi.2016.140","Asia","China","Wang 2017 Emerg Microb Infect https://doi.org/10.1038/emi.2016.140"
"Rhinolophus pusillus","Rhinolophidae","https://doi.org/10.3390/v11040379","Asia","China","Wang 2019 Viruses https://doi.org/10.3390/v11040379"
"Rhinolophus pusillus","Rhinolophidae","https://doi.org/10.3390/v11040379","Asia","China","Wang 2019 Viruses https://doi.org/10.3390/v11040379"
"Rhinolophus pusillus","Rhinolophidae","https://doi.org/10.1038/ismej.2015.138","Asia","China","Wu 2015 ISME J https://doi.org/10.1038/ismej.2015.138"
"Rhinolophus pusillus","Rhinolophidae","https://doi.org/10.21203/rs.3.rs-885194/v1","Asia","China","Wu 2021 Research Square https://doi.org/10.21203/rs.3.rs-885194/v1"
"Rhinolophus pusillus","Rhinolophidae","https://doi.org/10.21203/rs.3.rs-885194/v1","Asia","China","Wu 2021 Research Square https://doi.org/10.21203/rs.3.rs-885194/v1"
"Rhinolophus pusillus","Rhinolophidae","https://dx.doi.org/10.3201%2Feid1906.121648","Asia","China","Yang 2013 EID https://dx.doi.org/10.3201%2Feid1906.121648"
"Rhinolophus pusillus","Rhinolophidae","https://doi.org/10.1038/s41586-018-0010-9","Asia","China","Zhou 2018 Nature https://doi.org/10.1038/s41586-018-0010-9"
"Rhinolophus pusillus","Rhinolophidae","https://doi.org/10.1016/j.cell.2021.06.008","Asia","China","Zhou 2021 Cell https://doi.org/10.1016/j.cell.2021.06.008"
"Rhinolophus rex","Rhinolophidae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012"
"Rhinolophus rex","Rhinolophidae","https://doi.org/10.1016/j.virol.2017.03.019","Asia","China","Lin 2017 Virology https://doi.org/10.1016/j.virol.2017.03.019"
"Rhinolophus rex","Rhinolophidae","https://doi.org/10.1038/s41586-018-0010-9","Asia","China","Zhou 2018 Nature https://doi.org/10.1038/s41586-018-0010-9"
"Rhinolophus rhodesiae","Rhinolophidae","https://doi.org/10.1038/s41598-020-63799-7","Africa","Mozambique","Joffrin 2020 Sci Rep https://doi.org/10.1038/s41598-020-63799-7"
"Rhinolophus rufus","Rhinolophidae","https://doi.org/10.1007/s00705-012-1410-z","Asia","Philippines","Tsuda 2012 Arch Virol https://doi.org/10.1007/s00705-012-1410-z"
"Rhinolophus shameli","Rhinolophidae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012"
"Rhinolophus shameli","Rhinolophidae","https://doi.org/10.1101/2021.01.26.428212","Asia","Cambodia","Hul 2021 bioRxiv https://doi.org/10.1101/2021.01.26.428212"
"Rhinolophus shameli","Rhinolophidae","https://doi.org/10.1016/j.meegid.2016.11.029","Asia","Laos, Cambodia","Lacroix 2017 IGE https://doi.org/10.1016/j.meegid.2016.11.029"
"Rhinolophus shameli","Rhinolophidae","https://doi.org/10.1186/s12985-015-0289-1","Asia","Thailand","Wacharapluesadee 2015 Virology Journal https://doi.org/10.1186/s12985-015-0289-1"
"Rhinolophus shameli","Rhinolophidae","https://doi.org/10.3390/v11040379","Asia","China","Wang 2019 Viruses https://doi.org/10.3390/v11040379"
"Rhinolophus sinicus","Rhinolophidae","https://doi.org/10.1093/ve/vex012","Africa, America, Asia","Cameroon, Gabon, Democratic Republic of Congo, Republic of Congo, Rwanda, Tanzania, Uganda, Peru, Bolivia, Brazil, Mexico, Bangladesh, Cambodia, China, Indonesia, Laos, Malaysia, Nepal, Thailand, Vietnam","Anthony 2017 Virus Evolution https://doi.org/10.1093/ve/vex012, PREDICT database http://data.predict.global/"
"Rhinolophus sinicus","Rhinolophidae","https://doi.org/10.1038/nature12711","Asia","China","Ge 2013 Nature https://doi.org/10.1038/nature12711"
"Rhinolophus sinicus","Rhinolophidae","https://doi.org/10.1007/s12250-016-3713-9","Asia","China","Ge 2016 Virologica Sinica https://doi.org/10.1007/s12250-016-3713-9"
"Rhinolophus sinicus","Rhinolophidae","https://www.frontiersin.org/articles/10.3389/fmicb.2019.01900/full","Asia","China","Han 2019 Frontiers in Microbiology https://www.frontiersin.org/articles/10.3389/fmicb.2019.01900/full"
"Rhinolophus sinicus","Rhinolophidae","https://doi.org/10.1371/journal.ppat.1006698","Asia","China","Hu 2017 PLoS Pathog https://doi.org/10.1371/journal.ppat.1006698"
"Rhinolophus sinicus","Rhinolophidae","https://doi.org/10.1038/s41426-018-0155-5","Asia","China","Hu 2018 Emerg Microb Infect https://doi.org/10.1038/s41426-018-0155-5"
"Rhinolophus sinicus","Rhinolophidae","https://www.nature.com/articles/s41467-020-17687-33","Asia","China","Latinne 2020 Nature Communications https://www.nature.com/articles/s41467-020-17687-33"
"Rhinolophus sinicus","Rhinolophidae","https://www.nature.com/articles/s41467-020-17687-33","Asia","China","Latinne 2020 Nature Communications https://www.nature.com/articles/s41467-020-17687-33"
"Rhinolophus sinicus","Rhinolophidae","https://doi.org/10.1073/pnas.0506735102","Asia","China","Lau 2005 PNAS https://doi.org/10.1073/pnas.0506735102"
"Rhinolophus sinicus","Rhinolophidae","https://doi.org/10.1016/j.virol.2007.06.009","Asia","China","Lau 2007 Virology https://doi.org/10.1016/j.virol.2007.06.009"
"Rhinolophus sinicus","Rhinolophidae","https://doi.org/10.1128/JVI.02219-09","Asia","China","Lau 2010 Journal of Virology https://doi.org/10.1128/JVI.02219-09"
"Rhinolophus sinicus","Rhinolophidae","https://doi.org/10.1093/infdis/jiy018","Asia","China","Lau 2018 JID https://doi.org/10.1093/infdis/jiy018"
